iter	Passed	Remaining
3218	48544	26858
3219	48559	26843
3220	48574	26828
3221	48587	26812
3222	48603	26797
3223	48617	26781
3224	48630	26765
3225	48644	26749
3226	48659	26734
3227	48674	26719
3228	48687	26703
3229	48701	26687
3230	48715	26672
3231	48729	26656
3232	48742	26640
3233	48757	26625
3234	48771	26609
3235	48785	26593
3236	48800	26578
3237	48813	26562
3238	48827	26547
3239	48840	26530
3240	48855	26515
3241	48870	26500
3242	48884	26484
3243	48898	26468
3244	48912	26453
3245	48925	26437
3246	48939	26421
3247	48955	26406
3248	48969	26391
3249	48983	26375
3250	48997	26360
3251	49012	26344
3252	49025	26329
3253	49039	26313
3254	49054	26297
3255	49068	26282
3256	49082	26266
3257	49097	26251
3258	49110	26235
3259	49126	26220
3260	49139	26204
3261	49152	26188
3262	49165	26172
3263	49178	26156
3264	49193	26141
3265	49207	26125
3266	49221	26110
3267	49235	26094
3268	49249	26078
3269	49262	26062
3270	49274	26045
3271	49286	26029
3272	49300	26013
3273	49313	25997
3274	49327	25981
3275	49342	25966
3276	49359	25952
3277	49375	25937
3278	49390	25922
3279	49404	25907
3280	49418	25891
3281	49432	25876
3282	49447	25860
3283	49461	25845
3284	49476	25830
3285	49490	25814
3286	49503	25798
3287	49517	25782
3288	49532	25767
3289	49546	25752
3290	49562	25737
3291	49575	25721
3292	49589	25706
3293	49605	25691
3294	49619	25675
3295	49632	25659
3296	49648	25644
3297	49662	25629
3298	49675	25613
3299	49689	25597
3300	49703	25581
3301	49718	25566
3302	49733	25551
3303	49747	25536
3304	49761	25520
3305	49775	25505
3306	49789	25489
3307	49802	25473
3308	49817	25458
3309	49831	25442
3310	49846	25427
3311	49861	25412
3312	49875	25396
3313	49888	25380
3314	49901	25364
3315	49916	25349
3316	49930	25333
3317	49973	25332
3318	49984	25316
3319	49999	25301
3320	50013	25285
3321	50026	25269
3322	50043	25255
3323	50058	25240
3324	50074	25225
3325	50087	25209
3326	50101	25193
3327	50116	25178
3328	50129	25162
3329	50143	25147
3330	50158	25131
3331	50171	25115
3332	50183	25099
3333	50195	25082
3334	50209	25067
3335	50222	25051
3336	50235	25035
3337	50247	25018
3338	50260	25002
3339	50274	24986
3340	50288	24971
3341	50302	24955
3342	50318	24940
3343	50333	24925
3344	50353	24913
3345	50366	24897
3346	50381	24882
3347	50395	24866
3348	50409	24851
3349	50424	24835
3350	50437	24819
3351	50451	24804
3352	50465	24788
3353	50479	24772
3354	50493	24757
3355	50508	24742
3356	50521	24726
3357	50534	24710
3358	50549	24695
3359	50563	24679
3360	50576	24663
3361	50590	24647
3362	50631	24645
3363	50651	24633
3364	50683	24626
3365	50708	24616
3366	50738	24608
3367	50758	24595
3368	50780	24583
3369	50798	24570
3370	50813	24555
3371	50828	24540
3372	50843	24525
3373	50860	24510
3374	50874	24495
3375	50888	24479
3376	50902	24464
3377	50921	24450
3378	50935	24435
3379	50947	24418
3380	50961	24403
3381	50974	24386
3382	50989	24371
3383	51002	24356
3384	51017	24340
3385	51031	24325
3386	51045	24309
3387	51058	24293
3388	51071	24277
3389	51083	24261
3390	51096	24244
3391	51109	24228
3392	51122	24212
3393	51135	24196
3394	51149	24181
3395	51163	24165
3396	51176	24149
3397	51189	24133
3398	51204	24118
3399	51217	24102
3400	51230	24086
3401	51244	24070
3402	51259	24055
3403	51273	24039
3404	51288	24024
3405	51302	24009
3406	51317	23994
3407	51331	23978
3408	51350	23965
3409	51365	23950
3410	51381	23936
3411	51396	23920
3412	51409	23904
3413	51423	23888
3414	51437	23873
3415	51453	23859
3416	51468	23844
3417	51484	23829
3418	51500	23814
3419	51514	23799
3420	51528	23783
3421	51541	23767
3422	51556	23752
3423	51570	23736
3424	51584	23721
3425	51599	23706
3426	51615	23691
3427	51629	23675
3428	51644	23660
3429	51660	23646
3430	51672	23629
3431	51686	23614
3432	51701	23599
3433	51717	23584
3434	51731	23569
3435	51745	23553
3436	51759	23538
3437	51772	23521
3438	51789	23507
3439	51802	23491
3440	51817	23476
3441	51831	23461
3442	51846	23446
3443	51860	23430
3444	51875	23415
3445	51890	23400
3446	51905	23385
3447	51918	23369
3448	51933	23354
3449	51947	23338
3450	51961	23323
3451	51976	23307
3452	51989	23292
3453	52004	23277
3454	52019	23261
3455	52033	23246
3456	52047	23230
3457	52060	23214
3458	52076	23200
3459	52089	23184
3460	52102	23168
3461	52114	23151
3462	52129	23136
3463	52141	23120
3464	52156	23105
3465	52168	23089
3466	52181	23073
3467	52195	23057
3468	52207	23041
3469	52220	23025
3470	52234	23009
3471	52247	22993
3472	52260	22977
3473	52274	22962
3474	52288	22946
3475	52301	22930
3476	52316	22915
3477	52341	22904
3478	52354	22889
3479	52366	22872
3480	52380	22857
3481	52394	22841
3482	52409	22826
3483	52423	22811
3484	52438	22796
3485	52452	22780
3486	52467	22765
3487	52480	22749
3488	52494	22734
3489	52508	22718
3490	52523	22703
3491	52535	22687
3492	52549	22671
3493	52561	22655
3494	52576	22640
3495	52592	22625
3496	52605	22609
3497	52618	22593
3498	52632	22578
3499	52646	22562
3500	52660	22547
3501	52674	22531
3502	52690	22517
3503	52703	22501
3504	52717	22485
3505	52731	22470
3506	52746	22455
3507	52760	22439
3508	52774	22424
3509	52787	22408
3510	52801	22392
3511	52814	22377
3512	52828	22361
3513	52842	22346
3514	52856	22330
3515	52871	22315
3516	52885	22299
3517	52898	22284
3518	52912	22268
3519	52926	22253
3520	52940	22237
3521	52955	22222
3522	52970	22207
3523	52984	22192
3524	52999	22176
3525	53013	22161
3526	53028	22146
3527	53043	22131
3528	53057	22116
3529	53071	22100
3530	53084	22084
3531	53097	22068
3532	53111	22053
3533	53124	22037
3534	53138	22022
3535	53152	22006
3536	53164	21990
3537	53178	21974
3538	53191	21958
3539	53207	21944
3540	53221	21928
3541	53234	21913
3542	53250	21898
3543	53265	21883
3544	53279	21868
3545	53292	21851
3546	53307	21836
3547	53320	21821
3548	53333	21805
3549	53345	21789
3550	53360	21773
3551	53375	21758
3552	53390	21743
3553	53402	21727
3554	53418	21712
3555	53431	21697
3556	53445	21681
3557	53460	21666
3558	53475	21651
3559	53488	21635
3560	53501	21620
3561	53516	21604
3562	53531	21589
3563	53545	21574
3564	53559	21559
3565	53574	21543
3566	53590	21529
3567	53604	21513
3568	53620	21499
3569	53635	21484
3570	53651	21469
3571	53665	21454
3572	53681	21439
3573	53698	21425
3574	53721	21413
3575	53738	21399
3576	53755	21384
3577	53776	21372
3578	53791	21357
3579	53804	21341
3580	53818	21326
3581	53832	21310
3582	53845	21294
3583	53860	21279
3584	53876	21265
3585	53890	21249
3586	53906	21234
3587	53921	21219
3588	53937	21205
3589	53951	21189
3590	53966	21174
3591	53981	21159
3592	53996	21144
3593	54008	21128
3594	54022	21113
3595	54035	21097
3596	54048	21081
3597	54061	21065
3598	54075	21050
3599	54088	21034
3600	54101	21018
3601	54115	21002
3602	54128	20987
3603	54140	20971
3604	54154	20955
3605	54166	20939
3606	54180	20924
3607	54195	20908
3608	54209	20893
3609	54223	20878
3610	54236	20862
3611	54249	20846
3612	54261	20830
3613	54275	20815
3614	54289	20799
3615	54302	20784
3616	54316	20768
3617	54336	20755
3618	54350	20739
3619	54362	20723
3620	54378	20709
3621	54391	20693
3622	54406	20678
3623	54420	20662
3624	54433	20647
3625	54447	20631
3626	54461	20616
3627	54477	20601
3628	54490	20586
3629	54503	20570
3630	54518	20555
3631	54530	20538
3632	54543	20523
3633	54557	20507
3634	54571	20492
3635	54585	20477
3636	54600	20462
3637	54613	20446
3638	54627	20430
3639	54641	20415
3640	54657	20400
3641	54674	20386
3642	54690	20371
3643	54706	20357
3644	54720	20341
3645	54734	20326
3646	54749	20311
3647	54763	20296
3648	54777	20280
3649	54791	20265
3650	54806	20250
3651	54819	20234
3652	54834	20219
3653	54848	20204
3654	54861	20188
3655	54874	20172
3656	54889	20157
3657	54904	20142
3658	54917	20126
3659	54932	20111
3660	54946	20096
3661	54961	20081
3662	54975	20066
3663	54989	20050
3664	55004	20035
3665	55018	20020
3666	55032	20004
3667	55044	19988
3668	55057	19973
3669	55070	19957
3670	55084	19941
3671	55096	19925
3672	55109	19910
3673	55121	19894
3674	55135	19878
3675	55148	19862
3676	55162	19847
3677	55174	19831
3678	55187	19815
3679	55200	19800
3680	55213	19784
3681	55227	19768
3682	55240	19753
3683	55252	19737
3684	55265	19721
3685	55278	19705
3686	55293	19690
3687	55307	19675
3688	55323	19660
3689	55337	19645
3690	55353	19630
3691	55366	19615
3692	55380	19599
3693	55394	19584
3694	55407	19568
3695	55420	19553
3696	55435	19538
3697	55448	19522
3698	55463	19507
3699	55477	19492
3700	55491	19476
3701	55505	19461
3702	55520	19446
3703	55534	19430
3704	55548	19415
3705	55563	19400
3706	55578	19385
3707	55593	19370
3708	55608	19355
3709	55620	19339
3710	55634	19324
3711	55648	19308
3712	55661	19293
3713	55675	19278
3714	55691	19263
3715	55705	19248
3716	55720	19233
3717	55732	19217
3718	55748	19202
3719	55762	19187
3720	55777	19171
3721	55791	19156
3722	55804	19141
3723	55818	19125
3724	55833	19110
3725	55848	19095
3726	55864	19080
3727	55877	19065
3728	55892	19050
3729	55906	19035
3730	55921	19020
3731	55934	19004
3732	55951	18990
3733	55966	18975
3734	55982	18960
3735	55997	18945
3736	56012	18930
3737	56023	18914
3738	56037	18898
3739	56050	18883
3740	56065	18868
3741	56080	18853
3742	56096	18838
3743	56113	18824
3744	56127	18808
3745	56139	18793
3746	56152	18777
3747	56165	18761
3748	56180	18746
3749	56192	18730
3750	56205	18715
3751	56217	18699
3752	56230	18683
3753	56242	18667
3754	56256	18652
3755	56270	18637
3756	56286	18622
3757	56303	18608
3758	56317	18592
3759	56331	18577
3760	56345	18562
3761	56360	18547
3762	56375	18532
3763	56389	18516
3764	56404	18501
3765	56417	18486
3766	56431	18470
3767	56445	18455
3768	56459	18440
3769	56472	18424
3770	56486	18409
3771	56499	18393
3772	56514	18378
3773	56528	18363
3774	56544	18348
3775	56557	18333
3776	56573	18318
3777	56589	18303
3778	56604	18288
3779	56620	18274
3780	56647	18263
3781	56668	18250
3782	56685	18235
3783	56709	18223
3784	56724	18208
3785	56738	18193
3786	56754	18178
3787	56769	18163
3788	56785	18149
3789	56803	18135
3790	56819	18120
3791	56839	18107
3792	56855	18092
3793	56868	18076
3794	56884	18062
3795	56898	18046
3796	56916	18032
3797	56931	18017
3798	56946	18002
3799	56960	17987
3800	56976	17972
3801	56991	17957
3802	57005	17942
3803	57019	17927
3804	57033	17911
3805	57046	17896
3806	57060	17881
3807	57073	17865
3808	57087	17850
3809	57100	17834
3810	57112	17818
3811	57125	17802
3812	57138	17787
3813	57151	17771
3814	57165	17756
3815	57179	17741
3816	57194	17726
3817	57206	17710
3818	57221	17695
3819	57234	17679
3820	57247	17664
3821	57260	17648
3822	57275	17633
3823	57290	17618
3824	57316	17607
3825	57329	17591
3826	57342	17575
3827	57360	17561
3828	57374	17546
3829	57391	17532
3830	57407	17517
3831	57423	17502
3832	57437	17487
3833	57452	17472
3834	57467	17457
3835	57482	17442
3836	57497	17427
3837	57511	17412
3838	57526	17397
3839	57540	17381
3840	57556	17367
3841	57571	17352
3842	57587	17337
3843	57600	17322
3844	57616	17307
3845	57630	17292
3846	57650	17278
3847	57662	17262
3848	57676	17247
3849	57692	17232
3850	57705	17217
3851	57719	17201
3852	57733	17186
3853	57747	17171
3854	57762	17156
3855	57775	17140
3856	57789	17125
3857	57803	17110
3858	57818	17095
3859	57833	17080
3860	57848	17065
3861	57861	17049
3862	57876	17034
3863	57891	17019
3864	57906	17004
3865	57921	16989
3866	57936	16974
3867	57949	16959
3868	57965	16944
3869	57978	16928
3870	57992	16913
3871	58007	16898
3872	58026	16885
3873	58041	16870
3874	58053	16854
3875	58072	16840
3876	58087	16825
3877	58099	16809
3878	58113	16794
3879	58127	16778
3880	58140	16763
3881	58154	16748
3882	58168	16732
3883	58181	16717
3884	58196	16702
3885	58209	16686
3886	58223	16671
3887	58236	16656
3888	58253	16641
3889	58267	16626
3890	58290	16613
3891	58303	16598
3892	58316	16582
3893	58329	16567
3894	58343	16551
3895	58357	16536
3896	58372	16521
3897	58388	16507
3898	58404	16492
3899	58418	16477
3900	58434	16462
3901	58448	16447
3902	58464	16432
3903	58478	16417
3904	58494	16402
3905	58507	16386
3906	58520	16371
3907	58533	16355
3908	58546	16340
3909	58559	16324
3910	58574	16309
3911	58592	16295
3912	58607	16280
3913	58620	16265
3914	58635	16250
3915	58650	16235
3916	58665	16220
3917	58679	16204
3918	58694	16190
3919	58708	16174
3920	58722	16159
3921	58736	16144
3922	58750	16129
3923	58763	16113
3924	58776	16098
3925	58789	16082
3926	58804	16067
3927	58818	16052
3928	58833	16037
3929	58847	16022
3930	58862	16007
3931	58874	15991
3932	58890	15976
3933	58904	15961
3934	58917	15945
3935	58932	15930
3936	58945	15915
3937	58957	15899
3938	58972	15884
3939	58986	15869
3940	59005	15855
3941	59028	15842
3942	59048	15829
3943	59060	15813
3944	59072	15797
3945	59086	15782
3946	59100	15767
3947	59112	15751
3948	59126	15736
3949	59137	15720
3950	59151	15704
3951	59163	15689
3952	59176	15673
3953	59190	15658
3954	59205	15643
3955	59219	15628
3956	59233	15612
3957	59246	15597
3958	59259	15581
3959	59276	15567
3960	59291	15552
3961	59305	15537
3962	59320	15522
3963	59333	15506
3964	59347	15491
3965	59361	15476
3966	59376	15461
3967	59389	15445
3968	59404	15431
3969	59418	15415
3970	59432	15400
3971	59445	15385
3972	59460	15370
3973	59476	15355
3974	59489	15339
3975	59502	15324
3976	59516	15309
3977	59530	15294
3978	59546	15279
3979	59565	15265
3980	59581	15250
3981	59594	15235
3982	59607	15219
3983	59621	15204
3984	59636	15189
3985	59650	15174
3986	59666	15159
3987	59679	15144
3988	59692	15128
3989	59705	15113
3990	59720	15098
3991	59734	15083
3992	59749	15068
3993	59762	15052
3994	59776	15037
3995	59791	15022
3996	59804	15007
3997	59818	14992
3998	59833	14977
3999	59849	14962
4000	59864	14947
4001	59881	14932
4002	59896	14917
4003	59909	14902
4004	59960	14896
4005	59975	14881
4006	59989	14866
4007	60002	14850
4008	60016	14835
4009	60029	14820
4010	60043	14805
4011	60056	14789
4012	60071	14774
4013	60083	14758
4014	60119	14749
4015	60140	14735
4016	60181	14727
4017	60195	14711
4018	60209	14696
4019	60221	14680
4020	60237	14666
4021	60250	14650
4022	60265	14635
4023	60282	14621
4024	60297	14606
4025	60311	14590
4026	60325	14575
4027	60339	14560
4028	60354	14545
4029	60370	14530
4030	60385	14515
4031	60399	14500
4032	60412	14485
4033	60426	14469
4034	60441	14454
4035	60453	14439
4036	60470	14424
4037	60482	14409
4038	60502	14395
4039	60520	14380
4040	60534	14365
4041	60551	14351
4042	60574	14338
4043	60588	14323
4044	60602	14307
4045	60617	14292
4046	60636	14278
4047	60650	14263
4048	60664	14248
4049	60678	14233
4050	60692	14218
4051	60705	14202
4052	60718	14187
4053	60732	14171
4054	60747	14156
4055	60760	14141
4056	60775	14126
4057	60790	14111
4058	60804	14096
4059	60817	14081
4060	60835	14066
4061	60848	14051
4062	60863	14036
4063	60875	14020
4064	60890	14005
4065	60903	13990
4066	60918	13975
4067	60932	13959
4068	60945	13944
4069	60960	13929
4070	60973	13914
4071	60987	13898
4072	61001	13883
4073	61014	13868
4074	61028	13853
4075	61041	13837
4076	61055	13822
4077	61069	13807
4078	61082	13791
4079	61099	13777
4080	61113	13762
4081	61127	13746
4082	61144	13732
4083	61161	13717
4084	61237	13716
4085	61341	13721
4086	61372	13709
4087	61386	13694
4088	61400	13679
4089	61414	13664
4090	61427	13648
4091	61441	13633
4092	61454	13618
4093	61468	13602
4094	61481	13587
4095	61496	13572
4096	61511	13557
4097	61524	13542
4098	61538	13526
4099	61554	13511
4100	61568	13496
4101	61583	13481
4102	61597	13466
4103	61611	13451
4104	61625	13436
4105	61639	13420
4106	61653	13405
4107	61667	13390
4108	61682	13375
4109	61695	13359
4110	61710	13344
4111	61722	13329
4112	61735	13313
4113	61750	13298
4114	61764	13283
4115	61777	13268
4116	61791	13252
4117	61804	13237
4118	61818	13222
4119	61833	13207
4120	61847	13191
4121	61861	13176
4122	61875	13161
4123	61888	13146
4124	61902	13130
4125	61916	13115
4126	61932	13100
4127	61946	13085
4128	61961	13070
4129	61974	13055
4130	61987	13039
4131	62000	13024
4132	62014	13009
4133	62028	12993
4134	62044	12979
4135	62058	12963
4136	62072	12948
4137	62083	12932
4138	62097	12917
4139	62111	12902
4140	62124	12887
4141	62138	12871
4142	62152	12856
4143	62165	12841
4144	62178	12825
4145	62191	12810
4146	62204	12794
4147	62217	12779
4148	62230	12764
4149	62246	12749
4150	62260	12734
4151	62273	12718
4152	62287	12703
4153	62300	12688
4154	62313	12672
4155	62329	12657
4156	62343	12642
4157	62358	12627
4158	62374	12612
4159	62390	12598
4160	62407	12583
4161	62422	12568
4162	62436	12553
4163	62450	12538
4164	62465	12523
4165	62479	12507
4166	62494	12492
4167	62511	12478
4168	62526	12463
4169	62544	12448
4170	62559	12433
4171	62573	12418
4172	62588	12403
4173	62603	12388
4174	62617	12373
4175	62631	12358
4176	62646	12343
4177	62659	12328
4178	62674	12312
4179	62687	12297
4180	62704	12283
4181	62719	12268
4182	62734	12252
4183	62749	12237
4184	62763	12222
4185	62777	12207
4186	62792	12192
4187	62807	12177
4188	62820	12162
4189	62835	12147
4190	62849	12132
4191	62862	12116
4192	62878	12101
4193	62892	12086
4194	62905	12071
4195	62918	12055
4196	62932	12040
4197	62947	12025
4198	62961	12010
4199	62973	11994
4200	62986	11979
4201	62999	11964
4202	63014	11949
4203	63028	11933
4204	63041	11918
4205	63053	11903
4206	63067	11887
4207	63080	11872
4208	63095	11857
4209	63108	11842
4210	63120	11826
4211	63133	11811
4212	63146	11795
4213	63159	11780
4214	63171	11765
4215	63185	11749
4216	63199	11734
4217	63213	11719
4218	63227	11704
4219	63241	11689
4220	63258	11674
4221	63272	11659
4222	63287	11644
4223	63302	11629
4224	63316	11614
4225	63331	11599
4226	63346	11584
4227	63359	11569
4228	63374	11553
4229	63387	11538
4230	63402	11523
4231	63415	11508
4232	63429	11493
4233	63443	11477
4234	63457	11462
4235	63472	11447
4236	63487	11432
4237	63501	11417
4238	63516	11402
4239	63530	11387
4240	63555	11374
4241	63568	11359
4242	63584	11344
4243	63597	11328
4244	63612	11313
4245	63625	11298
4246	63641	11283
4247	63654	11268
4248	63669	11253
4249	63683	11238
4250	63699	11223
4251	63712	11208
4252	63725	11192
4253	63739	11177
4254	63753	11162
4255	63768	11147
4256	63782	11132
4257	63796	11117
4258	63811	11102
4259	63825	11087
4260	63840	11072
4261	63853	11056
4262	63867	11041
4263	63880	11026
4264	63894	11011
4265	63907	10995
4266	63921	10980
4267	63934	10965
4268	63948	10950
4269	63961	10934
4270	63974	10919
4271	63987	10904
4272	64001	10889
4273	64014	10873
4274	64028	10858
4275	64041	10843
4276	64054	10827
4277	64066	10812
4278	64080	10797
4279	64094	10782
4280	64108	10767
4281	64120	10751
4282	64134	10736
4283	64151	10721
4284	64165	10706
4285	64180	10691
4286	64197	10677
4287	64211	10661
4288	64227	10647
4289	64245	10632
4290	64261	10617
4291	64276	10602
4292	64290	10587
4293	64303	10572
4294	64318	10557
4295	64331	10542
4296	64345	10527
4297	64360	10512
4298	64374	10497
4299	64388	10481
4300	64402	10466
4301	64416	10451
4302	64431	10436
4303	64444	10421
4304	64458	10406
4305	64471	10390
4306	64486	10375
4307	64500	10360
4308	64514	10345
4309	64527	10330
4310	64541	10315
4311	64558	10300
4312	64572	10285
4313	64586	10270
4314	64602	10255
4315	64615	10240
4316	64630	10225
4317	64642	10209
4318	64657	10194
4319	64671	10179
4320	64685	10164
4321	64698	10149
4322	64712	10134
4323	64727	10119
4324	64741	10104
4325	64755	10089
4326	64769	10073
4327	64783	10058
4328	64798	10043
4329	64812	10028
4330	64826	10013
4331	64840	9998
4332	64855	9983
4333	64868	9968
4334	64883	9953
4335	64896	9938
4336	64911	9923
4337	64925	9907
4338	64939	9892
4339	64952	9877
4340	64965	9862
4341	64979	9847
4342	64991	9831
4343	65005	9816
4344	65022	9802
4345	65036	9786
4346	65051	9771
4347	65064	9756
4348	65076	9741
4349	65089	9726
4350	65103	9710
4351	65116	9695
4352	65128	9680
4353	65141	9664
4354	65153	9649
4355	65165	9634
4356	65178	9618
4357	65191	9603
4358	65205	9588
4359	65220	9573
4360	65235	9558
4361	65248	9543
4362	65261	9528
4363	65273	9512
4364	65287	9497
4365	65301	9482
4366	65317	9467
4367	65330	9452
4368	65344	9437
4369	65358	9422
4370	65373	9407
4371	65385	9392
4372	65401	9377
4373	65416	9362
4374	65431	9347
4375	65444	9332
4376	65456	9316
4377	65470	9301
4378	65485	9286
4379	65499	9271
4380	65514	9256
4381	65528	9241
4382	65543	9226
4383	65555	9211
4384	65568	9196
4385	65582	9180
4386	65596	9165
4387	65610	9150
4388	65623	9135
4389	65638	9120
4390	65652	9105
4391	65667	9090
4392	65682	9075
4393	65697	9060
4394	65710	9045
4395	65724	9030
4396	65739	9015
4397	65752	9000
4398	65765	8985
4399	65780	8970
4400	65793	8954
4401	65808	8939
4402	65826	8925
4403	65846	8911
4404	65860	8896
4405	65874	8880
4406	65888	8865
4407	65901	8850
4408	65916	8835
4409	65930	8820
4410	65942	8805
4411	65955	8790
4412	65968	8774
4413	65980	8759
4414	65993	8744
4415	66007	8729
4416	66020	8714
4417	66033	8698
4418	66046	8683
4419	66059	8668
4420	66073	8653
4421	66085	8638
4422	66098	8622
4423	66111	8607
4424	66125	8592
4425	66138	8577
4426	66150	8562
4427	66162	8546
4428	66176	8531
4429	66191	8516
4430	66205	8501
4431	66222	8487
4432	66236	8471
4433	66250	8456
4434	66263	8441
4435	66276	8426
4436	66291	8411
4437	66305	8396
4438	66319	8381
4439	66332	8366
4440	66346	8351
4441	66359	8336
4442	66373	8321
4443	66387	8305
4444	66401	8290
4445	66414	8275
4446	66427	8260
4447	66441	8245
4448	66455	8230
4449	66469	8215
4450	66483	8200
4451	66495	8185
4452	66510	8170
4453	66525	8155
4454	66540	8140
4455	66553	8125
4456	66567	8109
4457	66579	8094
4458	66594	8079
4459	66607	8064
4460	66621	8049
4461	66636	8034
4462	66648	8019
4463	66662	8004
4464	66675	7989
4465	66689	7974
4466	66703	7958
4467	66716	7943
4468	66731	7928
4469	66745	7913
4470	66758	7898
4471	66771	7883
4472	66784	7868
4473	66797	7853
4474	66812	7838
4475	66825	7823
4476	66840	7808
4477	66854	7793
4478	66868	7778
4479	66882	7763
4480	66896	7748
4481	66911	7733
4482	66924	7718
4483	66938	7703
4484	66952	7687
4485	66964	7672
4486	66977	7657
4487	66990	7642
4488	67003	7627
4489	67018	7612
4490	67031	7597
4491	67044	7582
4492	67058	7567
4493	67072	7551
4494	67085	7536
4495	67098	7521
4496	67111	7506
4497	67125	7491
4498	67138	7476
4499	67151	7461
4500	67164	7446
4501	67177	7430
4502	67190	7415
4503	67205	7400
4504	67221	7386
4505	67235	7371
4506	67247	7355
4507	67262	7341
4508	67278	7326
4509	67293	7311
4510	67312	7296
4511	67329	7282
4512	67345	7267
4513	67358	7252
4514	67371	7236
4515	67385	7221
4516	67399	7207
4517	67413	7191
4518	67428	7177
4519	67441	7161
4520	67455	7146
4521	67470	7131
4522	67485	7117
4523	67499	7102
4524	67513	7087
4525	67529	7072
4526	67543	7057
4527	67559	7042
4528	67575	7027
4529	67589	7012
4530	67604	6997
4531	67624	6983
4532	67640	6968
4533	67656	6953
4534	67670	6938
4535	67683	6923
4536	67698	6908
4537	67712	6893
4538	67726	6878
4539	67739	6863
4540	67753	6848
4541	67768	6833
4542	67780	6818
4543	67793	6803
4544	67807	6788
4545	67821	6773
4546	67835	6758
4547	67850	6743
4548	67863	6728
4549	67877	6713
4550	67891	6698
4551	67905	6683
4552	67919	6668
4553	67932	6653
4554	67945	6637
4555	67957	6622
4556	67970	6607
4557	67983	6592
4558	67996	6577
4559	68011	6562
4560	68023	6547
4561	68036	6532
4562	68049	6517
4563	68062	6501
4564	68075	6486
4565	68088	6471
4566	68101	6456
4567	68113	6441
4568	68125	6426
4569	68138	6411
4570	68150	6396
4571	68163	6380
4572	68177	6366
4573	68192	6351
4574	68211	6336
4575	68224	6321
4576	68237	6306
4577	68250	6291
4578	68266	6276
4579	68278	6261
4580	68292	6246
4581	68306	6231
4582	68322	6216
4583	68337	6201
4584	68351	6186
4585	68364	6171
4586	68377	6156
4587	68392	6141
4588	68406	6126
4589	68420	6111
4590	68434	6096
4591	68447	6081
4592	68461	6066
4593	68476	6051
4594	68491	6036
4595	68504	6021
4596	68519	6006
4597	68534	5991
4598	68547	5976
4599	68560	5961
4600	68575	5946
4601	68590	5931
4602	68603	5916
4603	68616	5901
4604	68630	5886
4605	68643	5871
4606	68656	5856
4607	68669	5841
4608	68683	5826
4609	68696	5811
4610	68710	5796
4611	68724	5781
4612	68737	5766
4613	68750	5751
4614	68765	5736
4615	68779	5721
4616	68794	5706
4617	68810	5691
4618	68824	5677
4619	68838	5662
4620	68852	5647
4621	68866	5632
4622	68879	5617
4623	68893	5602
4624	68907	5587
4625	68921	5572
4626	68934	5557
4627	68947	5542
4628	68960	5527
4629	68974	5511
4630	68989	5497
4631	69002	5482
4632	69017	5467
4633	69032	5452
4634	69045	5437
4635	69057	5422
4636	69069	5407
4637	69082	5391
4638	69096	5376
4639	69110	5362
4640	69122	5346
4641	69135	5331
4642	69148	5316
4643	69162	5301
4644	69175	5286
4645	69189	5271
4646	69205	5257
4647	69220	5242
4648	69234	5227
4649	69248	5212
4650	69263	5197
4651	69277	5182
4652	69291	5167
4653	69304	5152
4654	69319	5137
4655	69332	5122
4656	69346	5107
4657	69359	5092
4658	69371	5077
4659	69386	5062
4660	69401	5047
4661	69414	5032
4662	69428	5017
4663	69442	5002
4664	69459	4987
4665	69473	4973
4666	69485	4957
4667	69500	4943
4668	69515	4928
4669	69528	4913
4670	69541	4898
4671	69554	4883
4672	69567	4868
4673	69582	4853
4674	69595	4838
4675	69609	4823
4676	69622	4808
4677	69635	4793
4678	69649	4778
4679	69664	4763
4680	69679	4748
4681	69692	4733
4682	69705	4718
4683	69719	4703
4684	69732	4688
4685	69747	4673
4686	69762	4658
4687	69775	4643
4688	69788	4628
4689	69803	4613
4690	69817	4598
4691	69832	4584
4692	69851	4569
4693	69863	4554
4694	69879	4539
4695	69893	4524
4696	69906	4509
4697	69920	4494
4698	69933	4479
4699	69945	4464
4700	69958	4449
4701	69972	4434
4702	69987	4419
4703	70000	4404
4704	70012	4389
4705	70026	4374
4706	70040	4359
4707	70052	4344
4708	70065	4329
4709	70077	4314
4710	70091	4299
4711	70103	4284
4712	70116	4269
4713	70129	4254
4714	70143	4239
4715	70157	4224
4716	70170	4209
4717	70183	4194
4718	70200	4180
4719	70212	4165
4720	70227	4150
4721	70241	4135
4722	70254	4120
4723	70269	4105
4724	70284	4090
4725	70298	4075
4726	70312	4060
4727	70326	4045
4728	70340	4030
4729	70355	4016
4730	70369	4001
4731	70383	3986
4732	70396	3971
4733	70410	3956
4734	70425	3941
4735	70438	3926
4736	70451	3911
4737	70464	3896
4738	70479	3881
4739	70493	3866
4740	70509	3851
4741	70523	3836
4742	70539	3822
4743	70553	3807
4744	70569	3792
4745	70582	3777
4746	70596	3762
4747	70609	3747
4748	70624	3732
4749	70638	3717
4750	70670	3703
4751	70683	3688
4752	70698	3673
4753	70711	3659
4754	70725	3644
4755	70739	3629
4756	70755	3614
4757	70770	3599
4758	70783	3584
4759	70798	3569
4760	70811	3554
4761	70825	3539
4762	70840	3524
4763	70854	3510
4764	70871	3495
4765	70884	3480
4766	70898	3465
4767	70910	3450
4768	70924	3435
4769	70937	3420
4770	70949	3405
4771	70963	3390
