iter	PRAUC	Logloss
1721	0.8528125611	0.2725424404
1722	0.8528990349	0.2724899006
1723	0.8529850533	0.2724397827
1724	0.8530914299	0.2723711076
1725	0.8531735819	0.2723086463
1726	0.8532789507	0.2722609016
1727	0.8533619234	0.2722012616
1728	0.8534070195	0.2721798729
1729	0.8534777935	0.2721398451
1730	0.8535093432	0.2721022814
1731	0.8536137767	0.2720490914
1732	0.853723335	0.271980115
1733	0.8538302894	0.2719172927
1734	0.8539546699	0.2718463157
1735	0.8540468554	0.2718067221
1736	0.8541228649	0.2717360854
1737	0.8542104812	0.2716920802
1738	0.8543121746	0.2716325618
1739	0.8543592909	0.2715808859
1740	0.8544621693	0.2715298854
1741	0.8545569688	0.2714617196
1742	0.8546585957	0.2714116668
1743	0.854748892	0.2713519568
1744	0.8548471958	0.2712945007
1745	0.8549313644	0.2712476936
1746	0.8549834931	0.271221758
1747	0.8550769742	0.2711630243
1748	0.8551731135	0.2711100096
1749	0.8552638171	0.2710577401
1750	0.8553547169	0.2710109288
1751	0.8554459329	0.270963958
1752	0.8555591094	0.2709007382
1753	0.855672075	0.2708462238
1754	0.8557818195	0.2707748007
1755	0.8558733802	0.2707209343
1756	0.85596159	0.2706777904
1757	0.8560467467	0.2706291689
1758	0.8561175417	0.2705714796
1759	0.8561922683	0.2705233485
1760	0.8563233086	0.2704557861
1761	0.8564169738	0.2704035417
1762	0.8565040372	0.2703565031
1763	0.8565604552	0.2702978093
1764	0.8566688018	0.2702468172
1765	0.8567980799	0.2701734942
1766	0.8569008004	0.2701178646
1767	0.8570170652	0.2700554413
1768	0.8571742517	0.2699741253
1769	0.8572284627	0.2699453131
1770	0.8573328683	0.2698927448
1771	0.8574786478	0.269818276
1772	0.8575688947	0.2697622879
1773	0.8576223784	0.2697195886
1774	0.8577263666	0.2696611301
1775	0.8578432884	0.2696025746
1776	0.8579031007	0.2695660267
1777	0.8579963572	0.2695155798
1778	0.8581156063	0.2694568465
1779	0.8582263664	0.2694021809
1780	0.858248399	0.269382144
1781	0.8583151392	0.2693466603
1782	0.8584003641	0.2692964216
1783	0.8584718627	0.2692410117
1784	0.8585257203	0.2691895612
1785	0.8586450685	0.2691278957
1786	0.8587471902	0.2690802831
1787	0.8588537616	0.2690228584
1788	0.8589083215	0.2689863445
1789	0.8589336662	0.2689576915
1790	0.8590724314	0.2688883503
1791	0.8591395817	0.2688394522
1792	0.8592890003	0.2687040173
1793	0.8593867812	0.268642092
1794	0.8594811649	0.2685889863
1795	0.8595778559	0.2685250905
1796	0.8597057264	0.2684651742
1797	0.8597389188	0.2684334782
1798	0.8598329641	0.2683862472
1799	0.8599331584	0.2683310407
1800	0.8600176408	0.2682803343
1801	0.8601056019	0.2682167724
1802	0.8602363443	0.2681384617
1803	0.8603436323	0.2680802567
1804	0.8604416747	0.268024241
1805	0.8605828646	0.2679597008
1806	0.8606726571	0.2679042348
1807	0.8607383303	0.2678666353
1808	0.860842546	0.2678126895
1809	0.8609384642	0.2677538645
1810	0.8610189986	0.2677108559
1811	0.8610763305	0.2676589539
1812	0.861136083	0.2676267208
1813	0.8612077636	0.2675820454
1814	0.8612882515	0.2675293167
1815	0.8613618707	0.2674585368
1816	0.8614808254	0.2673890352
1817	0.8615910398	0.2673256204
1818	0.8615948963	0.2673222726
1819	0.8617313951	0.2672565963
1820	0.8618093682	0.2671975461
1821	0.8618430382	0.2671766572
1822	0.861960649	0.2671134987
1823	0.8620317519	0.2670686525
1824	0.8621250612	0.2670078012
1825	0.8622238322	0.2669465832
1826	0.8623632798	0.2668746316
1827	0.8624242814	0.2668395166
1828	0.8625518923	0.2667668633
1829	0.8625599385	0.266761687
1830	0.8626346588	0.2667163474
1831	0.8627705317	0.2666499572
1832	0.8628741994	0.2665957605
1833	0.8629388238	0.266555871
1834	0.8630318186	0.2664901327
1835	0.8631363587	0.2664399102
1836	0.8632106948	0.2663906333
1837	0.8632978818	0.2663488037
1838	0.8633972164	0.2663008044
1839	0.8634581008	0.2662539491
1840	0.863535046	0.2662120869
1841	0.863637649	0.2661468431
1842	0.863743277	0.2660901459
1843	0.8638087729	0.2660360388
1844	0.8638795189	0.2659903679
1845	0.8639473023	0.2659418221
1846	0.8640576895	0.2658824072
1847	0.8641619525	0.2658232549
1848	0.8642446849	0.2657680871
1849	0.8643738913	0.2657012222
1850	0.8644788478	0.2656299549
1851	0.8645505752	0.2655849358
1852	0.8646528423	0.2655276924
1853	0.8647370235	0.2654743071
1854	0.8648253883	0.2654298555
1855	0.8649393085	0.2653684715
1856	0.8649977625	0.2653364406
1857	0.8650798585	0.2652858458
1858	0.8651988849	0.2652153157
1859	0.8652691459	0.2651610236
1860	0.8653598471	0.2651068553
1861	0.8654339119	0.2650583648
1862	0.8655467265	0.2650007562
1863	0.8656084683	0.2649609553
1864	0.8656887664	0.2649175879
1865	0.8657739841	0.2648607082
1866	0.8658234927	0.2648370974
1867	0.8659515095	0.2647746332
1868	0.8659877906	0.2647302457
1869	0.8660494634	0.2646760996
1870	0.8661359579	0.2646257535
1871	0.8661303058	0.2646117824
1872	0.8662322416	0.2645337366
1873	0.8662734664	0.264491841
1874	0.8663816229	0.2644058872
1875	0.8664799652	0.2643509288
1876	0.866536213	0.2643203585
1877	0.8665199735	0.2643031911
1878	0.8666292594	0.2642405532
1879	0.8667567221	0.2641737726
1880	0.8668397099	0.2641257636
1881	0.8669451476	0.2640698292
1882	0.8670728656	0.2640080218
1883	0.8671546734	0.2639499897
1884	0.8672382353	0.2638981609
1885	0.8673221451	0.2638499158
1886	0.867363996	0.2638155233
1887	0.8674157861	0.2637818887
1888	0.8675106841	0.2637141167
1889	0.8675851749	0.2636705855
1890	0.8676791456	0.2636136131
1891	0.8677111858	0.263601364
1892	0.8678175134	0.2635477635
1893	0.8678705122	0.2635107658
1894	0.8679663415	0.2634431728
1895	0.8680163661	0.2633925628
1896	0.8681285376	0.2633290226
1897	0.8681604119	0.2632960716
1898	0.8682719943	0.2632388467
1899	0.8683880422	0.2631800074
1900	0.8684550492	0.2631231262
1901	0.8685178075	0.2630649106
1902	0.8685803618	0.2630186145
1903	0.8686958448	0.2629609584
1904	0.8688029773	0.2629069269
1905	0.8688940558	0.2628530557
1906	0.8689997126	0.2627982359
1907	0.869066525	0.2627556078
1908	0.8691551665	0.262692063
1909	0.8692636651	0.2626262862
1910	0.8693834179	0.2625575563
1911	0.8694496453	0.2625205478
1912	0.8695151228	0.2624929175
1913	0.8696434354	0.2624239456
1914	0.8697127733	0.2623863554
1915	0.8697950925	0.2623244022
1916	0.8698225003	0.2622923786
1917	0.8698836512	0.2622316274
1918	0.8700114963	0.2621642944
1919	0.870096688	0.262121941
1920	0.8701544878	0.2620791492
1921	0.8702490619	0.2620087192
1922	0.8703035331	0.2619679264
1923	0.8703729132	0.2619092763
1924	0.8704858479	0.2618525078
1925	0.8705684635	0.2618028132
1926	0.8706501312	0.2617544965
1927	0.870756653	0.2616965786
1928	0.8708766059	0.2616367016
1929	0.8710063567	0.2615725018
1930	0.8710802731	0.2615311017
1931	0.871182165	0.261477526
1932	0.8712814147	0.2614270666
1933	0.8713304024	0.2613899405
1934	0.8714127319	0.2613464645
1935	0.8715258007	0.2612880703
1936	0.8716226934	0.2612317709
1937	0.8717021289	0.2611817622
1938	0.8718021724	0.2611143104
1939	0.8719331637	0.2610321071
1940	0.8720400057	0.2609725135
1941	0.8721462142	0.2609056609
1942	0.8721512319	0.2609012343
1943	0.872251243	0.2608570886
1944	0.8723287451	0.2608104089
1945	0.8724162905	0.2607525506
1946	0.8725199691	0.2606991149
1947	0.8725950678	0.260653076
1948	0.8726800498	0.2606058101
1949	0.872771048	0.2605394234
1950	0.8728673684	0.2604750334
1951	0.8729719426	0.2604138212
1952	0.8730068282	0.2603875647
1953	0.8731068115	0.2603363421
1954	0.8732251091	0.2602686689
1955	0.8733206456	0.2602076418
1956	0.8734057107	0.2601589042
1957	0.8735195479	0.2600874287
1958	0.8735894169	0.2600502753
1959	0.8736896094	0.2599910649
1960	0.873774097	0.2599502718
1961	0.8738376437	0.2599112166
1962	0.8739113909	0.2598555313
1963	0.8739734992	0.259826542
1964	0.8740247968	0.2597849409
1965	0.8741105013	0.2597325376
1966	0.8741900966	0.2596814577
1967	0.8742576702	0.2596330306
1968	0.8742462925	0.2596200861
1969	0.874306946	0.2595767156
1970	0.8743964449	0.2595245822
1971	0.8744784027	0.2594711862
1972	0.8745302871	0.2594265223
1973	0.8746345354	0.2593661643
1974	0.8746735343	0.2593407412
1975	0.8747717477	0.2592735799
1976	0.8748727012	0.2592067283
1977	0.8749171054	0.2591743884
1978	0.8749727142	0.2591427571
1979	0.8750463979	0.2590911407
1980	0.8751329349	0.2590309228
1981	0.8751959111	0.2589800305
1982	0.8752874398	0.2589213806
1983	0.875385627	0.2588631525
1984	0.8754566215	0.2588217801
1985	0.875556332	0.2587665197
1986	0.8755605056	0.2587540092
1987	0.8756569343	0.2586957102
1988	0.8757707444	0.2586256319
1989	0.8758698238	0.2585636392
1990	0.8759442618	0.2585106454
1991	0.8760309094	0.2584613618
1992	0.8761227756	0.2584176704
1993	0.8761875669	0.2583918111
1994	0.8762811886	0.258342364
1995	0.876366627	0.2582862899
1996	0.8764124844	0.2582564003
1997	0.8764977304	0.2582124528
1998	0.8765682618	0.2581714591
1999	0.8766223742	0.2581137874
2000	0.8766971075	0.2580730621
2001	0.8767405119	0.2580391385
2002	0.876869814	0.2579682656
2003	0.8769340925	0.2579340679
2004	0.8769814051	0.2578890104
2005	0.8770535636	0.2578431044
2006	0.8771581952	0.257785868
2007	0.8772113172	0.2577467704
2008	0.8773081707	0.2576914495
2009	0.8773985938	0.2576440026
2010	0.8774760107	0.2576064284
2011	0.8775215326	0.2575693099
2012	0.8775840762	0.257518267
2013	0.8776887935	0.2574532287
2014	0.8777892042	0.2573965903
2015	0.8778755767	0.2573559251
2016	0.8779767929	0.2572929522
2017	0.8780930562	0.2572197986
2018	0.8781175998	0.2571886052
2019	0.8782097484	0.2571291198
2020	0.8782887021	0.2570814813
2021	0.8784090617	0.2570257585
2022	0.8784459298	0.2570064684
2023	0.8785019236	0.2569567229
2024	0.8785657438	0.2569196214
2025	0.8786522763	0.2568721102
2026	0.8787365222	0.2568325266
2027	0.8787768685	0.256794722
2028	0.8788274549	0.2567667947
2029	0.8789009979	0.2567051648
2030	0.8789702175	0.2566521376
2031	0.879017354	0.2566077261
2032	0.8790796303	0.2565669043
2033	0.8791961847	0.2565107505
2034	0.8792573199	0.2564652842
2035	0.879360073	0.2564120762
2036	0.8794346039	0.2563651923
2037	0.8795515494	0.2563014594
2038	0.8796932336	0.256223341
2039	0.8797523114	0.2561737075
2040	0.879829859	0.2561324436
2041	0.879919715	0.2560894433
2042	0.8799914504	0.2560284697
2043	0.8800633461	0.2559880311
2044	0.8801560586	0.2559325254
2045	0.880209215	0.2558834249
2046	0.880296528	0.2558261074
2047	0.8803762163	0.2557885367
2048	0.880440274	0.2557454355
2049	0.8805435898	0.2556982368
2050	0.8806420751	0.2556469878
2051	0.8807593214	0.2555913904
2052	0.8807918993	0.2555496487
2053	0.8808575272	0.2555055046
2054	0.8809324038	0.2554619406
2055	0.8809993855	0.2554135134
2056	0.8810551848	0.2553812473
2057	0.8811376092	0.2553232967
2058	0.8812056309	0.2552812368
2059	0.8813226154	0.2552175823
2060	0.8813626418	0.255184186
2061	0.881472315	0.25513169
2062	0.8814965058	0.2551091648
2063	0.881566003	0.2550694627
2064	0.8816637421	0.2550038257
2065	0.8817501695	0.2549476939
2066	0.8818011693	0.2548981397
2067	0.8818511794	0.2548672525
2068	0.8819091596	0.2548268609
2069	0.8819489521	0.2548032816
2070	0.8820460294	0.2547584855
2071	0.882127811	0.2547083419
2072	0.8822372444	0.2546496552
2073	0.8822837116	0.2546136633
2074	0.8823444372	0.254568032
2075	0.8824246006	0.2545248151
2076	0.8824851385	0.2544857831
2077	0.8825589304	0.2544397823
2078	0.8826237581	0.2543965434
2079	0.8827028175	0.2543435728
2080	0.8827640611	0.2543006275
2081	0.8828215512	0.2542694559
2082	0.8828839927	0.2542308468
2083	0.8829961345	0.2541646887
2084	0.8830744758	0.2541059811
2085	0.8831399975	0.2540705245
2086	0.8832477512	0.2540194938
2087	0.8833047628	0.2539870204
2088	0.8834199546	0.2539265414
2089	0.883492371	0.2538882352
2090	0.8835746416	0.2538324854
2091	0.88363021	0.2537965606
2092	0.8836892398	0.2537532999
2093	0.8838149141	0.2536907116
2094	0.8838892689	0.2536402368
2095	0.8838846279	0.253632391
2096	0.8839769246	0.2535809539
2097	0.8840842055	0.2535204814
2098	0.8841941518	0.2534526318
2099	0.8843093074	0.2533919618
2100	0.8844306564	0.2533304756
2101	0.8845210404	0.2532779512
2102	0.884616445	0.2532050049
2103	0.8847023589	0.2531412965
2104	0.884735968	0.2531142784
2105	0.8848178785	0.2530742672
2106	0.8849009412	0.2530317024
2107	0.8849833596	0.2529735288
2108	0.8850906937	0.2529114911
2109	0.8851935293	0.2528632466
2110	0.8852700882	0.2528200974
2111	0.8853519084	0.2527696442
2112	0.885454095	0.2527076542
2113	0.885558512	0.2526570802
2114	0.8856529786	0.2525880684
2115	0.885734848	0.2525353735
2116	0.8858275391	0.2524818786
2117	0.8859229792	0.252423848
2118	0.8860197471	0.2523646159
2119	0.8860954001	0.2523092409
2120	0.8861749335	0.2522612721
2121	0.8862918311	0.2521918761
2122	0.8863975103	0.2521360768
2123	0.8864808717	0.2520796833
2124	0.886542143	0.2520363175
2125	0.8866472249	0.251983285
2126	0.8867265171	0.2519345891
2127	0.8868244642	0.2518809096
2128	0.8869146788	0.2518318176
2129	0.8869818623	0.2517841824
2130	0.8870732054	0.2517236087
2131	0.8871557176	0.2516632933
2132	0.8872552077	0.2515964419
2133	0.8873164999	0.2515483359
2134	0.8873946609	0.2515012692
2135	0.8875119157	0.2514400114
2136	0.8875946214	0.2513853818
2137	0.8876528415	0.2513455055
2138	0.8877771779	0.2512864867
2139	0.8878373976	0.2512386941
2140	0.8879004549	0.2511798316
2141	0.8879904735	0.251119826
2142	0.8881098121	0.2510505064
2143	0.888215745	0.2509855261
2144	0.8883132945	0.2509285154
2145	0.8883958479	0.2508783731
2146	0.8884491312	0.2508340728
2147	0.8884848619	0.2507926404
2148	0.8885301096	0.2507651189
2149	0.8886022802	0.2507246804
2150	0.8886055512	0.2507208277
2151	0.8886677594	0.25066825
2152	0.8887326224	0.2506287941
2153	0.8888244325	0.2505767401
2154	0.8889135357	0.2505229924
2155	0.8889845109	0.2504727603
2156	0.8890907132	0.2504151296
2157	0.8891123752	0.2503771681
2158	0.8891947183	0.2503326916
2159	0.8892670852	0.2502928179
2160	0.8893530327	0.2502374342
2161	0.8893939957	0.2502019477
2162	0.8894602669	0.2501626471
2163	0.889517476	0.2501075019
2164	0.8895667937	0.2500701558
2165	0.889604507	0.2500325657
2166	0.8896739956	0.2499942492
2167	0.8897483036	0.2499433867
2168	0.8898297922	0.2498796691
2169	0.8899045536	0.249826615
2170	0.8899885252	0.2497623349
2171	0.8900923537	0.2496902518
2172	0.8901944289	0.249637885
2173	0.8902930259	0.2495828046
2174	0.8903981879	0.2495260425
2175	0.8904992346	0.2494679251
2176	0.8905705851	0.2494185696
2177	0.8906373657	0.249378275
2178	0.8907444931	0.2493181003
2179	0.8908320341	0.2492721641
2180	0.8908691863	0.2492283818
2181	0.8909453587	0.2491815978
2182	0.8910300609	0.2491328462
2183	0.8910635832	0.24910847
2184	0.8911085637	0.2490714181
2185	0.8912227174	0.2489987732
2186	0.891265885	0.2489614424
2187	0.8913477683	0.2488992983
2188	0.891449822	0.248837307
2189	0.8915339421	0.2487971832
2190	0.8915628336	0.2487832688
2191	0.8916431375	0.248725069
2192	0.8917162704	0.2486870355
2193	0.8917973286	0.248645888
2194	0.8918730961	0.2485990054
2195	0.8919427096	0.248563299
2196	0.8920246147	0.248503898
2197	0.8920965261	0.2484581798
2198	0.8922031362	0.2484010229
2199	0.8923274934	0.2483325145
2200	0.8924223297	0.2482717256
2201	0.8925258157	0.2482088006
2202	0.8926152568	0.2481609902
2203	0.892674825	0.2481187324
2204	0.8927691479	0.2480426798
2205	0.8928170516	0.2480047464
2206	0.8928751515	0.2479638657
2207	0.8929338038	0.2479298778
2208	0.8929806688	0.2479003852
2209	0.8930710751	0.2478480549
2210	0.8931682196	0.247790376
2211	0.8932759273	0.2477325555
2212	0.8933430216	0.2476937458
2213	0.8934311876	0.2476449768
2214	0.8935067863	0.2475905594
2215	0.8935776609	0.2475441472
2216	0.8936879976	0.2474797715
2217	0.8937499097	0.24743983
2218	0.8938447783	0.2473920312
2219	0.8939217874	0.247357306
2220	0.8939871875	0.2473180348
2221	0.8940424149	0.2472683931
2222	0.8941379562	0.2472213387
2223	0.8942164336	0.2471722444
2224	0.8943041554	0.2471152329
2225	0.8944195622	0.2470464419
2226	0.894493086	0.2469985612
2227	0.8945265715	0.2469465156
2228	0.8946045442	0.2469031838
2229	0.8946915209	0.2468513775
2230	0.8947732022	0.2468014904
2231	0.8948470818	0.2467546251
2232	0.8949237727	0.2467005089
2233	0.8949991276	0.2466479521
2234	0.8950810274	0.246597872
2235	0.8951345595	0.2465559181
2236	0.8952408002	0.2465011362
2237	0.8953153276	0.2464619963
2238	0.8954340184	0.2464029862
2239	0.8955098547	0.2463436242
2240	0.895600745	0.2462957124
2241	0.8956781991	0.2462523662
2242	0.8957407156	0.2462206133
2243	0.8958101903	0.2461732458
2244	0.8958523521	0.2461379149
2245	0.8959446769	0.2460710852
2246	0.8960125929	0.246022672
2247	0.8961027069	0.2459808677
2248	0.8961629769	0.2459360623
2249	0.8962623387	0.2458698983
2250	0.8962978149	0.2458432889
2251	0.8963711793	0.2457864854
2252	0.8964558381	0.245718813
2253	0.8965635747	0.2456580835
2254	0.8966550357	0.2456015438
2255	0.8967006392	0.2455664955
2256	0.8967515591	0.2455273077
2257	0.8968125749	0.2454858503
2258	0.896888996	0.2454386514
2259	0.8969425436	0.2454023057
2260	0.8969858067	0.2453529024
2261	0.8970642956	0.2453106159
2262	0.8970935808	0.2452812021
2263	0.8971472661	0.245245159
2264	0.8972695693	0.2451819789
2265	0.8973558681	0.2451237847
2266	0.8974490894	0.2450554367
2267	0.8975058527	0.2450102572
2268	0.8975519005	0.2449647127
2269	0.8976126789	0.2449133867
2270	0.8976877627	0.2448710615
2271	0.8977880496	0.2448111218
2272	0.897902257	0.244745918
2273	0.8980032446	0.2446843412
2274	0.8980699258	0.2446438901
2275	0.8981417462	0.2445965077
2276	0.8981934114	0.2445556474
2277	0.8982912961	0.2444913503
2278	0.8983668871	0.2444278644
2279	0.898478077	0.2443668066
2280	0.8985363195	0.2443283736
2281	0.8986186048	0.2442729464
2282	0.8987007505	0.2442172869
2283	0.8987505389	0.2441707121
2284	0.8988282457	0.244113669
2285	0.8989289822	0.2440572682
2286	0.8989921949	0.2440074792
2287	0.8990700741	0.2439563563
2288	0.8991488477	0.2439101702
2289	0.8992213	0.2438585966
2290	0.899312165	0.2437938117
2291	0.8994115902	0.2437408869
2292	0.8995032366	0.2436894608
2293	0.8995756854	0.2436471774
2294	0.8996895795	0.2435812303
2295	0.8997358913	0.2435514437
2296	0.8998250266	0.2435012248
2297	0.8999147523	0.2434455995
2298	0.9000176493	0.2433868937
2299	0.9000657378	0.2433426556
2300	0.9001481075	0.2432916845
2301	0.9002347022	0.2432365245
2302	0.9002778673	0.2432031367
2303	0.9003618599	0.2431465098
2304	0.900438208	0.2430968833
2305	0.9004893621	0.2430379929
2306	0.9005966877	0.242970764
2307	0.9006460363	0.2429284765
2308	0.9006987224	0.2428824007
2309	0.9007625756	0.2428407578
2310	0.9008629574	0.2427866099
2311	0.9009715221	0.2427273866
2312	0.901052609	0.2426708201
2313	0.901124586	0.2426278471
2314	0.9011803317	0.2425904332
2315	0.9012876797	0.2425344247
2316	0.9013808086	0.2424788213
2317	0.9014581905	0.2424357853
2318	0.9015675005	0.2423678487
2319	0.9016359678	0.2423290817
2320	0.9017050219	0.2422875557
2321	0.901799549	0.2422360139
2322	0.9018591857	0.2421988882
2323	0.9019075151	0.2421690094
2324	0.901926896	0.2421557275
2325	0.9019977489	0.2421188363
2326	0.9020235452	0.242078556
2327	0.9020993704	0.2420198157
2328	0.902142425	0.2419807456
2329	0.9022209847	0.2419207865
2330	0.9022572107	0.2418841002
2331	0.9023455255	0.2418301898
2332	0.9024081887	0.2417873128
2333	0.9024875714	0.2417330754
2334	0.9025460411	0.2416870704
2335	0.9025955801	0.2416531165
2336	0.9026846955	0.2416014336
2337	0.9027178864	0.2415736028
2338	0.9027852675	0.2415318478
2339	0.9028403619	0.2414908804
2340	0.9028815209	0.2414542743
2341	0.9029440917	0.2414108314
2342	0.9029834095	0.2413771082
2343	0.9030863237	0.2413132305
2344	0.903150321	0.2412658687
2345	0.9032114649	0.2412291621
2346	0.9032837324	0.2411764092
2347	0.9033841033	0.2411161694
2348	0.9034399685	0.2410758592
2349	0.9035238427	0.2410206574
2350	0.9035861986	0.2409837591
2351	0.9036212608	0.2409587597
2352	0.9037022878	0.2409122888
2353	0.9037671141	0.2408611333
2354	0.9038396217	0.2408230536
2355	0.9038810386	0.240777637
2356	0.9039255638	0.2407468639
2357	0.9040224591	0.2406888373
2358	0.9041130099	0.2406469623
2359	0.9041890797	0.2405952924
2360	0.90426975	0.2405408407
2361	0.9043596449	0.2404769104
2362	0.9044376571	0.2404256125
2363	0.9044857189	0.2403909863
2364	0.9045560302	0.2403500367
2365	0.9046349623	0.2403062733
2366	0.9046933906	0.2402687666
2367	0.9047452202	0.2402384196
2368	0.9048033685	0.2402038214
2369	0.9048714441	0.2401520099
2370	0.9049037639	0.2401271487
2371	0.904987089	0.2400708465
2372	0.9050678591	0.2400214382
2373	0.905125728	0.2399778657
2374	0.9052133246	0.2399301311
2375	0.9053277339	0.239865919
2376	0.9053892125	0.2398168723
2377	0.9054367775	0.2397842031
2378	0.9055264992	0.2397333094
2379	0.9056062875	0.2396897585
2380	0.9056931596	0.239640027
2381	0.9057289741	0.2396052993
2382	0.9058051858	0.2395469168
2383	0.9058074557	0.2395444076
2384	0.9059092605	0.2394793656
2385	0.9059646815	0.2394463595
2386	0.9060126515	0.2394087105
2387	0.9060749317	0.2393633481
2388	0.9061474009	0.2393143793
2389	0.9062171755	0.2392693387
2390	0.9062990851	0.239220351
2391	0.9063833165	0.2391707703
2392	0.9064645505	0.2391174789
2393	0.9065159031	0.2390842312
2394	0.9066164196	0.2390202249
2395	0.9066746273	0.2389791649
2396	0.906748856	0.2389235428
2397	0.906813238	0.2388803821
2398	0.9068692313	0.2388181619
2399	0.9069268527	0.2387824371
2400	0.9069445386	0.2387687905
2401	0.9070214958	0.2387253171
2402	0.9070638533	0.2386905181
2403	0.9071036496	0.2386547855
2404	0.9071898529	0.238594748
2405	0.9072454052	0.2385564315
2406	0.9073281265	0.2385000201
2407	0.9074188659	0.238444596
2408	0.9075122109	0.2383897443
2409	0.9075206401	0.2383772945
2410	0.9076029905	0.2383214801
2411	0.9076557589	0.2382851259
2412	0.9076920801	0.2382433223
2413	0.9077614248	0.2382010321
2414	0.9078535898	0.2381372598
2415	0.9079264499	0.2380880783
2416	0.9079627813	0.2380375852
2417	0.9080380158	0.2379894024
2418	0.9080904878	0.23795286
2419	0.9081631755	0.2379008068
2420	0.9082328913	0.2378365451
2421	0.9082724378	0.2377937511
2422	0.908309172	0.2377471102
2423	0.9083988418	0.2376922128
2424	0.9084305836	0.2376730524
2425	0.9085183908	0.2376114518
2426	0.9085593662	0.2375675471
2427	0.9086113696	0.2375283106
2428	0.9086884237	0.2374798843
2429	0.9087731682	0.2374260932
2430	0.9088202087	0.2373803949
2431	0.908860478	0.2373511227
2432	0.9089348411	0.2373044973
2433	0.9090423434	0.237249469
2434	0.9090818725	0.2372107973
2435	0.909150573	0.2371724281
2436	0.9092345283	0.2371144571
2437	0.9093024456	0.2370718241
2438	0.9093667122	0.2370305325
2439	0.9094364406	0.2369826829
2440	0.9095519613	0.2369121459
2441	0.9096045977	0.2368727047
2442	0.9096863187	0.236833362
2443	0.9097208362	0.2368103785
2444	0.9098250914	0.2367538808
2445	0.9098882178	0.2366935649
2446	0.9099179595	0.236659304
2447	0.9099473429	0.2366297093
2448	0.910007203	0.2365916926
2449	0.9100527706	0.2365536765
2450	0.910131232	0.236503635
2451	0.910197257	0.2364507346
2452	0.9102821843	0.2364030067
2453	0.9103506801	0.2363600545
2454	0.9104056036	0.2363167917
2455	0.9104553039	0.2362810917
2456	0.9105078999	0.2362463194
2457	0.910604159	0.2361942859
2458	0.9106567278	0.2361511658
2459	0.9107446855	0.2360887065
2460	0.9107750041	0.236042358
2461	0.9108239445	0.2360059082
2462	0.9108809695	0.2359633547
2463	0.9109688665	0.2359140571
2464	0.9110249192	0.2358660533
2465	0.9111088938	0.2358210635
2466	0.9111962449	0.2357720623
2467	0.9112831501	0.2357216869
2468	0.9113561977	0.235673724
2469	0.9114487572	0.2356156813
2470	0.9114897847	0.2355737076
2471	0.9115389849	0.2355339609
2472	0.9116117637	0.2354856589
2473	0.9116623141	0.2354469672
2474	0.911726665	0.2353991243
2475	0.9117992952	0.2353502476
2476	0.9118431047	0.2353198312
2477	0.9119132437	0.235274104
2478	0.9119148476	0.2352703545
2479	0.9120077253	0.235207151
2480	0.9120863251	0.2351524475
2481	0.9121374908	0.2351061102
2482	0.9122007716	0.2350697522
2483	0.9122247361	0.2350199443
2484	0.9122660055	0.2349759574
2485	0.9123468901	0.2349240983
2486	0.9124072917	0.234884381
2487	0.9125094962	0.2348220008
2488	0.9125389033	0.234803589
2489	0.9125424944	0.234801222
2490	0.9125773965	0.2347584731
2491	0.9126529006	0.2347083575
2492	0.9127233987	0.2346676677
2493	0.9127408933	0.234647947
2494	0.9127938775	0.234602854
2495	0.9128493222	0.2345525739
2496	0.9128987382	0.2345034038
2497	0.9129010892	0.2345010319
2498	0.9129183967	0.2344805495
2499	0.9129588286	0.2344484223
2500	0.9130145986	0.234417667
2501	0.9131113917	0.2343575121
2502	0.9131701555	0.2343220848
2503	0.9132373639	0.2342725436
2504	0.9132741893	0.2342344154
2505	0.9133291419	0.2341823758
2506	0.9134057538	0.2341328548
2507	0.9134239197	0.2341073925
2508	0.9134255967	0.2341042865
2509	0.9134943645	0.234064305
2510	0.9135743996	0.2340055182
2511	0.9136001702	0.233975173
2512	0.9136653659	0.2339263619
2513	0.9137364175	0.2338786101
2514	0.9138234886	0.2338248569
2515	0.9139089758	0.2337770804
2516	0.9139485542	0.233726028
2517	0.9140409457	0.2336705175
2518	0.9140908813	0.2336412405
2519	0.9141720294	0.2335965448
2520	0.9142223316	0.2335597719
2521	0.9142699083	0.2335184617
2522	0.9143591999	0.2334635904
2523	0.9144032877	0.2334253209
2524	0.914461682	0.2333844908
2525	0.9145136205	0.2333501929
2526	0.9145524032	0.2333159456
2527	0.914554049	0.2333108572
2528	0.914615018	0.2332640954
2529	0.9146587811	0.2332317484
2530	0.9147217802	0.2331818949
2531	0.9148072539	0.2331403173
2532	0.9148781651	0.2330876516
2533	0.9149816433	0.2330362528
2534	0.91498471	0.2330243588
2535	0.9150205442	0.2329877065
2536	0.9150622097	0.2329616533
2537	0.9151014563	0.2329363236
2538	0.9151462651	0.2328944667
2539	0.9152117586	0.2328472833
2540	0.9152725201	0.2327959534
2541	0.9153280509	0.2327531741
2542	0.9153848528	0.2327056002
2543	0.9154530736	0.2326584481
2544	0.9155158715	0.2326091359
2545	0.9155719439	0.2325701661
2546	0.9156026512	0.2325418458
2547	0.9156779398	0.2324881579
2548	0.9157284471	0.2324447756
2549	0.9157928997	0.2324057069
2550	0.9158892817	0.2323494128
2551	0.91596512	0.2323052704
